Date,Open,High,Low,Close,Adj Close,Volume
2015-01-22,882.210022,896.640015,877.929993,894.260010,894.260010,924727500
2015-01-23,901.099976,917.619995,900.330017,911.729980,911.729980,804870700
2015-01-26,907.630005,920.400024,907.630005,920.000000,920.000000,508508000
2015-01-27,919.510010,921.109985,906.239990,911.380005,911.380005,457454300
2015-01-28,917.599976,917.729980,904.039978,909.719971,909.719971,858613300
2015-01-29,901.419983,912.330017,901.419983,912.280029,912.280029,732705400
2015-01-30,915.979980,916.559998,902.799988,906.280029,906.280029,545062800
2015-02-02,908.130005,913.090027,900.039978,908.210022,908.210022,505824600
2015-02-03,912.770020,921.520020,911.359985,918.320007,918.320007,816681900
2015-02-04,919.270020,922.390015,912.719971,922.390015,922.390015,449643000
2015-02-05,914.330017,923.380005,912.880005,923.299988,923.299988,485801100
2015-02-06,922.299988,923.700012,917.640015,921.280029,921.280029,500717100
2015-02-09,914.289978,914.630005,905.729980,912.450012,912.450012,462710900
2015-02-10,914.500000,925.059998,910.780029,921.469971,921.469971,469945100
2015-02-11,921.340027,923.359985,917.669983,922.010010,922.010010,434542500
2015-02-12,920.130005,931.900024,919.390015,928.330017,928.330017,550762900
2015-02-13,932.049988,937.140015,930.869995,933.210022,933.210022,672765400
2015-02-16,933.109985,934.070007,930.250000,931.030029,931.030029,386881100
2015-02-17,926.820007,934.409973,920.520020,933.299988,933.299988,725161900
2015-02-18,937.489990,942.099976,936.530029,941.309998,941.309998,693762200
2015-02-19,939.340027,948.729980,935.770020,947.489990,947.489990,538009900
2015-02-20,945.510010,947.460022,939.070007,947.299988,947.299988,591615200
2015-02-23,954.840027,955.559998,949.950012,955.559998,955.559998,542242400
2015-02-24,956.789978,962.869995,954.010010,961.140015,961.140015,534462200
2015-02-25,960.750000,962.500000,955.940002,959.229980,959.229980,567768900
2015-02-26,958.559998,967.450012,957.489990,967.450012,967.450012,467237900
2015-02-27,966.559998,973.010010,964.510010,973.010010,973.010010,489745900
2015-03-02,972.330017,976.380005,967.979980,971.039978,971.039978,418615400
2015-03-03,971.539978,973.510010,959.770020,960.640015,960.640015,989202200
2015-03-04,962.690002,969.099976,958.609985,969.099976,969.099976,456704300
2015-03-05,970.960022,980.469971,970.630005,979.320007,979.320007,378464900
2015-03-06,977.590027,985.380005,977.109985,980.690002,980.690002,485686800
2015-03-09,975.890015,977.099976,970.820007,973.799988,973.799988,388255800
2015-03-10,972.179993,974.440002,961.900024,962.900024,962.900024,480015900
2015-03-11,966.390015,985.440002,966.320007,984.150024,984.150024,500430700
2015-03-12,983.929993,986.049988,981.280029,982.640015,982.640015,440747000
2015-03-13,984.830017,986.090027,979.049988,986.039978,986.039978,451240400
2015-03-16,987.469971,997.289978,987.469971,995.729980,995.729980,419140400
2015-03-17,996.700012,998.460022,984.419983,988.229980,988.229980,497513200
2015-03-18,988.570007,989.840027,982.890015,988.900024,988.900024,518370900
2015-03-19,988.880005,993.710022,984.659973,989.270020,989.270020,425891800
2015-03-20,991.270020,1000.039978,989.340027,996.900024,996.900024,962578600
2015-03-23,995.280029,995.280029,988.039978,991.390015,991.390015,574291600
2015-03-24,988.390015,998.460022,987.200012,995.630005,995.630005,927250000
2015-03-25,992.520020,995.909973,982.000000,983.400024,983.400024,626214200
2015-03-26,976.219971,978.229980,964.760010,978.229980,978.229980,603819700
2015-03-27,981.320007,984.799988,977.159973,981.960022,981.960022,427087100
2015-03-30,986.520020,995.919983,985.159973,994.049988,994.049988,356213000
2015-03-31,993.020020,997.400024,982.909973,984.500000,984.500000,458729600
2015-04-01,979.489990,997.739990,978.950012,988.869995,988.869995,412086900
2015-04-02,989.760010,993.570007,988.830017,992.840027,992.840027,260922300
2015-04-07,999.109985,1010.590027,997.239990,1008.210022,1008.210022,602602000
2015-04-08,1006.489990,1008.780029,1001.909973,1003.280029,1003.280029,439278000
2015-04-09,1007.059998,1016.989990,1006.799988,1016.989990,1016.989990,378704100
2015-04-10,1020.489990,1023.989990,1018.219971,1023.989990,1023.989990,365709700
2015-04-13,1023.200012,1028.640015,1020.380005,1027.069946,1027.069946,326057100
2015-04-14,1026.500000,1028.449951,1015.630005,1020.330017,1020.330017,664052800
2015-04-15,1022.450012,1028.150024,1019.799988,1025.170044,1025.170044,587791200
2015-04-16,1024.410034,1025.349976,1017.070007,1018.190002,1018.190002,495460100
2015-04-17,1016.049988,1019.869995,999.770020,1001.580017,1001.580017,732890300
2015-04-20,1004.039978,1010.309998,1004.039978,1010.169983,1010.169983,549401300
2015-04-21,1013.909973,1022.119995,1008.830017,1013.580017,1013.580017,624958200
2015-04-22,1017.390015,1020.000000,1005.710022,1014.520020,1014.520020,429471000
2015-04-23,1015.190002,1017.710022,1002.500000,1009.570007,1009.570007,393464400
2015-04-24,1013.489990,1017.570007,1008.369995,1013.619995,1013.619995,431666300
2015-04-27,1013.539978,1028.550049,1002.390015,1026.199951,1026.199951,421580400
2015-04-28,1023.690002,1023.690002,1001.979980,1008.409973,1008.409973,483921600
2015-04-29,1008.969971,1013.469971,982.440002,982.440002,982.440002,464306700
2015-04-30,980.919983,989.570007,973.409973,983.710022,983.710022,538445700
2015-05-04,985.650024,994.150024,977.520020,988.599976,988.599976,544037000
2015-05-05,986.979980,997.619995,967.710022,968.270020,968.270020,681155900
2015-05-06,969.260010,975.219971,961.679993,967.219971,967.219971,512650800
2015-05-07,961.650024,968.650024,948.650024,966.179993,966.179993,564517100
2015-05-08,973.690002,989.760010,970.049988,989.409973,989.409973,411582400
2015-05-11,984.960022,986.130005,979.419983,984.539978,984.539978,339342000
2015-05-12,979.330017,979.330017,967.099976,974.739990,974.739990,460412600
2015-05-13,978.469971,987.090027,970.409973,973.530029,973.530029,515257600
2015-05-14,969.989990,986.260010,963.020020,984.020020,984.020020,290436600
2015-05-15,987.710022,991.789978,975.169983,979.849976,979.849976,333386700
2015-05-18,980.429993,985.320007,967.820007,982.010010,982.010010,315946900
2015-05-19,986.530029,1002.059998,986.530029,1001.049988,1001.049988,368715900
2015-05-20,1000.530029,1006.650024,997.669983,1005.309998,1005.309998,344582100
2015-05-21,1003.070007,1007.530029,1000.390015,1007.280029,1007.280029,277443100
2015-05-22,1007.460022,1008.900024,1002.849976,1006.229980,1006.229980,251918300
2015-05-25,1006.429993,1006.429993,999.440002,1002.239990,1002.239990,146238700
2015-05-26,1002.169983,1006.640015,991.409973,994.590027,994.590027,332839400
2015-05-27,997.700012,1012.630005,994.830017,1010.539978,1010.539978,432766100
2015-05-28,1006.669983,1009.530029,998.260010,1004.849976,1004.849976,343166000
2015-05-29,1005.059998,1006.250000,983.210022,983.520020,983.520020,596367400
2015-06-01,987.799988,992.489990,979.799988,984.940002,984.940002,368076700
2015-06-02,989.539978,989.539978,972.840027,979.119995,979.119995,453802800
2015-06-03,981.429993,992.669983,976.640015,982.260010,982.260010,501737800
2015-06-04,977.450012,982.840027,961.090027,973.510010,973.510010,423686900
2015-06-05,967.549988,969.820007,956.400024,961.289978,961.289978,424837300
2015-06-08,961.239990,962.729980,951.200012,951.200012,951.200012,359515900
