DATE,AEX,ATX,BEL_20,BIST_100,Bovespa,BSE_Sensex,CAC40,CSE,DAX_PERFORMANCE-INDEX,Dow_30,Euro_Stoxx_50,EURONEXT_100,HANG_SENG_INDEX,IBEX_35,IDX_Composite,KOSPI_Composite_Index,MOEX_Russia_Index,Nasdaq,Nifty_50,IPC_MEXICO,MERVAL,Nikkei_225,Russell_2000,SP_500,SP_NZX_50_INDEX_GROSS,SP_TSX_Composite_index,SMI,SSE,TA_35,Taiwan_Weighted
2015-02-05,0.0009232830535165026,0.0002886048902524466,-0.002411835219106654,-0.0014061755928831575,-0.0013589988032697104,-0.0011127151021980627,0.0014905351639917291,0.008615816155292225,-0.0005416536982200729,0.011987839861115753,,0.0009865382161579842,0.003473715660640583,-0.003998922817579318,-0.006657999610474208,-0.005069351689327569,0.02417847520949655,0.010261390590673219,-0.001375563090404897,0.017808815708390394,0.01608331267147827,-0.009849179901695112,0.014495082299746345,0.010291406800400634,0.0021208887966916883,0.008615816155292225,-0.00742543414942532,-0.011844196251949827,0.0028478992617340004,-0.0001965664011606942
2015-02-06,-0.0013397452582405783,0.00951905363356696,-0.00203249759498858,-0.009347301658951803,-0.008977535849209895,-0.004611995498167461,-0.0026088109431076194,-0.002710761653967444,-0.005412039268190878,-0.003387878089750299,,-0.0021877602363837264,-0.0034765961903631738,0.003568849034217719,0.011860106453404521,0.0013723879307373451,0.035016384994654336,-0.0043441261619431735,-0.005814064862914957,0.006166469097725268,-0.01023754640812153,0.008219593802129487,-0.0026888170900082457,-0.003418172396697485,,-0.002710761653967444,0.005110988282304651,-0.019328367513035894,,-0.005873614851199823
2015-02-09,-0.008203415477783017,0.005679535793509644,-0.010814176334875015,-0.004860739010635437,0.012112641416625677,-0.017080613747150333,-0.008516191290821182,0.0011137572885342069,-0.01686089915031984,-0.005334188907279617,,-0.009584509293644959,-0.006417930953268827,-0.01969140797867627,0.0011146581427084045,-0.0043569075810330656,-0.003930560364919291,-0.0038761774681446287,-0.015552409815521176,0.002220728567940609,0.012362671590384964,0.003594055472136452,-0.007988656041310013,-0.0042471946188310196,,0.0011137572885342069,0.005140831882319945,0.006247601475745758,,-0.0036674100053332415
2015-02-10,0.006297669542041442,0.017257197571652342,0.00918962725365158,-0.01723807930859604,-0.017678148350646985,0.004542698179350371,0.00958268257104821,0.0007814078054412072,0.0084700360371013,0.007871124580107303,,0.009885428112636128,0.00028953178907878077,0.013043947640577145,-0.005047442149773678,-0.0057216307139188235,-0.0035458367368699636,0.01304067787658486,0.0045975356157835654,-0.004090083501709675,-0.011286318652971496,-0.003345202981476515,0.006146440773724763,0.010675561188404731,0.0025166555640942583,0.0007814078054412072,-0.001357684939992432,0.015013613236396045,0.0027776202363781264,-0.002950677174547637
2015-02-11,0.00985015671706017,-0.002569581335033994,-0.0016874296953322213,0.0037670251344390448,-0.0055658627087198514,0.006289813708991368,-0.00346491313014428,0.0025806451612903226,-0.00015991753519700478,-0.000370430913319114,,0.0005860625055571983,-0.008687182512982556,-0.01288557337913538,0.002827209464503199,0.005082994677427564,0.012196172004883134,0.0028281237963895703,0.007220854166756976,-0.01646362227662509,0.011248801630215691,,-0.0013547473585362336,-2.903378506370865e-05,0.0008800575608762557,0.0025806451612903226,-0.0049487329371424,0.005128316719476526,-0.0032008021907333657,0.007294200429823304
2015-02-12,0.004713387417564485,0.02352626537336187,0.008211123142637054,0.031799303603641395,0.026803482587064678,0.00950196903270444,0.010005665958025135,0.005082005082005082,0.01558206096432366,0.006171725792243939,,0.006854596947380249,0.0044059541002388625,0.019045267994927652,0.0012914954382182593,-0.002091764456235047,0.02222730411286872,0.011753295009022764,0.009753739270961043,0.026524290131622136,0.02238207586108333,,0.012250818026474057,0.009644506350069552,-0.006885318955047789,0.005082005082005082,0.003878694193777342,0.004975739807301292,-0.003437470479451796,0.0036027321266622015
2015-02-13,0.00970831845874117,0.009992208691947549,0.0024194967669258875,-0.003174825022507478,0.02226798296085438,0.01006176277583305,0.007016136987823752,0.0023836756739009464,0.004006538527649095,0.002613384969330846,,0.005256756660492626,0.010661987901604228,0.016786256814553834,0.0057554818887264585,0.008173542311940125,0.019625029974691323,0.007458396623401374,0.010784555802697318,0.0006251559088359062,0.025710850154279565,-0.0036908987128440964,0.005640182596953308,0.004074738604868008,0.006473846670457949,0.0023836756739009464,0.0047555512757166424,0.00958301333536847,,0.003496115596829662
2015-02-16,-0.004474052542147413,0.000983444218994512,-0.003677806948479245,0.002695478650035535,,0.001407501975056865,-0.0015568623120103262,,-0.003664002094913468,,,-0.002336015418402748,0.001782241036374726,-0.004655710228595372,-0.009056276025541694,0.0003729144316730874,-0.02044962239591352,,0.00043718232922614075,-0.002620314254154024,,0.0051029041558544475,,,-0.004888938607411653,,0.007016886043319671,0.005785622493168271,,
2015-02-17,0.0012964132728168936,0.0003497524999012452,0.003144011558647181,-0.018777221912936307,,,0.000429305635851582,,-0.0025276727501408625,,,0.0024381157742442393,0.002359876766331272,0.0007951728331540296,0.002254411981652992,0.0016443272919353358,-0.0037598898848911675,,,0.006802455112767601,,-0.0009819446435880882,,,-0.001396264316415653,,0.00403315695448166,0.007616450635198893,0.0013374051424649958,
2015-02-18,0.008415678845531413,0.010392073628868572,0.006220629521737153,0.012043895886315074,,,0.009474052066384587,-0.004697525995886898,0.006000565575702294,-0.000982429163542635,,0.008582460198210101,0.0019043552909740564,0.010029893905402931,0.009920043523769156,,0.00883594701650167,0.001447122320479847,,-0.004581096627272249,,0.011790683197746232,0.0023999322258600074,-0.000314309098689124,-0.0015390912784097363,-0.004697525995886898,0.006044914284856506,,0.005912128065150806,
2015-02-19,0.005285461702905483,-0.0007043369167284459,0.008106607797039525,0.011383126909082197,0.0002730109204368175,0.004843400642878279,0.007136859226640537,-0.002136358883084638,0.003735099899644244,-0.002444838917458052,,0.0065653100605865275,,0.009726762597680523,,,-0.006520552759948291,0.003738073136116529,0.0029540987422683684,0.0041291143364077165,-0.013095551421093836,0.003605611754889752,-3.2507025198830346e-05,-0.0010620575860225694,-0.002635243803041093,-0.002136358883084638,0.011302466214748114,,0.0014221389779573198,
2015-02-20,0.00012771025107094147,0.010259430554723954,-7.448889291776461e-05,-0.01070885803003875,-0.001091745623269778,-0.007835763458653154,-0.0004923950414345005,-0.0005335606084231168,0.00442642080366179,0.008599572108016316,,-0.0002005319338519339,,-0.002850544882445704,,,-0.002875649526594364,0.00634962916762894,-0.006936269417846763,0.007398318864570121,0.005129652790931855,0.003696276905642661,0.0031598446894033467,0.0061265337911273424,0.003967744061861847,-0.0005335606084231168,-0.0008999555380663272,,,
2015-02-23,0.011429168737735458,0.002603134778323767,0.009220119306918014,0.009349806835792653,0.0008392208907451501,-0.008767992362742505,0.006499804102130109,0.0018520458232064029,0.0072647626343085355,-0.0013009392115965507,,0.008719529298674462,,0.010184460947484682,0.0005875536837161005,,,0.0010088841908021838,-0.008903438856326518,0.002861211594832785,0.007717715778335939,0.007343275817267926,3.240568500818952e-05,-0.00030333932859604834,0.000940983625967789,0.0018520458232064029,0.009617507172058901,,,
2015-02-24,0.009932243992398728,0.006002474074126188,0.002372784851886811,0.004670395087683082,0.01156373705660966,0.0010198677981695017,0.0049647567957813304,-0.0023223097868365077,0.006721844422950261,0.005097445790502225,,0.005839525526057023,-0.0034903688652121036,0.006769764938169562,0.0025978883512161274,0.003927057108141279,,0.001441230583965542,0.0008166138973679614,0.005625066675172658,0.014163568759344746,0.007394874054622941,0.0017453902541724113,0.002758770722662332,-0.0054549330850564145,-0.0023223097868365077,0.000770790890369243,,-0.001456717741514479,
2015-02-25,-0.00293787347194289,0.005355831605012548,0.001439955527828677,0.0004879027337873274,-0.0012144812430119134,0.00011481182617167045,-0.0008635583473754507,0.004193841674909382,0.0004041943598028914,0.0008446757083669694,,-0.0019872598894969465,0.0011397536913333125,-0.0013556871074156085,0.005130576735919244,0.007261692628134138,-0.01463189187348524,-0.00019725368487906643,0.000587803292570309,-0.002720315332119092,-0.008287799161298364,-0.0009826790223723485,0.0009076289876274175,-0.0007657236255197734,0.020849282718134878,0.004193841674909382,-0.000778023166963858,,0.004896230145215632,0.007287072897542789
2015-02-26,0.008233552772519179,-0.003110268262910512,0.01137230373874215,-0.009432359607302786,-0.0009650460326957596,-0.009009236451468724,0.0058170055321849325,0.0008274290692199823,0.010429802662342485,-0.0005569618830880591,,0.008569406890305973,0.004995554716141514,0.008145164939590027,0.0011595665511797508,0.0013112405803785178,0.00826354727915044,0.0041774541139748,-0.0095127196099118,0.014027144461654562,-0.024001738242811085,0.010792988637696987,0.003246708021958606,-0.0014760281390749272,0.003318927487434078,0.0008274290692199823,0.008005475400313197,0.021529652761830192,0.00625783294663579,-0.007983928071705004
2015-02-27,0.0030260782991148078,0.0071157671780407595,0.0001615182629802467,-0.020577201178619806,-0.003438882556364831,0.016470397196197632,0.008320713479453958,-0.0004527458409910926,0.006574421650294384,-0.004486593772953352,,0.005747064893312493,-0.0031632516454342383,0.0034830831724943275,-0.00020690565248165663,-0.003652591547110062,-0.0009599030859809982,-0.004883899069728167,0.018511375396621055,-0.005095324163590152,0.028585689246407576,0.0006467862467342386,-0.004632349080779971,-0.0029563044380468834,0.0028643730971105157,-0.0004527458409910926,-0.003863196721142566,0.0036212226774581984,,
2015-03-02,0.003946858073746135,-0.005855163785152961,-0.00028269349260695467,-0.002383927769690082,-0.010895062326735552,0.008180031123302968,-0.006898978919026128,0.001956099353527211,0.0007630639644544566,0.008599472043114936,,-0.0020246780400542297,0.0025842824388496257,1.7909253060997092e-05,0.005052408233002064,0.005544369890384652,0.013854696442683055,0.008979559896002553,0.012680098134219477,-0.0069576768759739855,-0.0027350352740078483,0.0015396052355825052,0.007499777064059354,0.006124919458303649,0.002415544602704049,0.001956099353527211,0.004565979119653266,0.007848808149835528,,
2015-03-03,-0.011896916778337817,-0.0017254010444693198,-0.01242527564557036,0.004252688385666406,0.005546735657866369,0.004568695526908239,-0.00977561470892851,-0.008529767319078136,-0.011393154641011288,-0.004662006612596891,,-0.01071012855868234,-0.007419813370062811,-0.014653111329784904,-0.0005863477657033226,0.002288623286627821,0.013659753868825734,-0.005630917004087361,0.004410081781896336,-0.006433965403798788,0.011149539949920266,-0.0006225515042974357,-0.006325332790094088,-0.004538542491285999,0.00016804504801853605,-0.008529767319078136,-0.011154394331476764,-0.02195043646799916,-0.005867419992718186,0.0004592244055376771
2015-03-04,0.007311604829861221,-0.004357287710677301,0.009519370645579133,-0.026531339053613833,-0.016295025728987993,-0.007197470431215882,0.009878338142424375,-0.003376564182382734,0.009753192944806371,-0.005848848593648371,,0.008806588178611342,-0.009610191434161043,0.003322796749076757,-0.004851489814348779,-0.0015439176929320847,-0.026746681590190564,-0.002562253308520374,-0.008181143142976327,-0.006968296493279471,-0.0014191363763129418,-0.005929290320945007,-0.0032638164237274716,-0.00438850348363368,-0.0033222271867960683,-0.003376564182382734,0.0042235248292222145,0.005050779757692693,0.0020896659031230717,0.001661599099217465
2015-03-05,0.011146233062382686,0.01674692196580015,0.007892682027399142,-0.015689599656988386,-0.002040897202187525,0.0023218874721980965,0.009387102215637329,0.001345890966030774,0.009975952002232235,0.0021451359714233747,,0.010545899549171038,-0.01113172108660696,0.00661465956854463,0.0005300410580239645,4.502149249816882e-05,0.000682111584602639,0.003154717114436838,0.001692278452961834,0.005109836188084648,0.02803681589758074,0.0025791952355943676,0.0029089069561788372,0.0011960800966932296,-0.0029468542767795798,0.001345890966030774,0.004681635696413765,-0.009469910925813618,,-0.002768797679984149
2015-03-06,0.001799748478807508,0.01654685213729506,0.0003216491050584072,-0.005810853593204715,-0.007624342301201231,,0.00016930197372754842,-0.009971437181693342,0.004082051558995563,-0.015380773147540577,,0.0013989247541228034,-0.0012003065395951645,-0.0029215057762837764,0.011711787807096353,0.007285869536109628,-0.018176137632767746,-0.011126240282802635,,-0.005445599928271215,-0.0010775215240160633,0.01168739482756014,-0.013602772559111081,-0.01417394644900435,0.007905347801244246,-0.009971437181693342,0.005028519908590398,-0.002243840445167547,,0.005281835587156158
2015-03-09,-0.003327627415708175,-0.0042302824599600415,-0.005071606128847759,0.004173757504738023,-0.016006082311278286,,-0.005468974279420279,-0.006554087945159672,0.0026959316608033217,0.007780877149741148,,-0.007025679864124957,-0.0016946374358549191,-0.003398894208479354,-0.012720947991901793,-0.009995328022556246,,0.003058390914862798,,-0.0006795195597173406,0.012387208856560573,-0.009511845395603725,0.004985499950957745,0.00394442125110118,-0.0010350314636563896,-0.006554087945159672,-0.003650911836558003,0.018888434013014075,,-0.008582940089323997
2015-03-10,-0.010466776784992084,-0.022454987763997996,-0.011899328737531622,-0.03308184334969934,-0.01805575323803908,-0.004677108277061182,-0.011190552908094098,-0.014318906392002386,-0.0070566128724448614,-0.01849224354457353,,-0.011193226673155345,-0.00937154732427388,-0.013750429458365713,0.0033600853076584127,-0.0040394647876532954,,-0.016722489901066298,-0.005104655836925736,-0.006456438637476641,-0.021808204660858078,-0.006675770575434189,-0.012357076651607665,-0.016961330342146873,-0.0015618150811452605,-0.014318906392002386,-0.002561095349960129,-0.004947857503634391,-0.0026187560811087797,-0.002765894595909979
2015-03-11,0.01827776214103383,0.010247737025139002,0.013713208083700355,0.003840851527684268,0.012693351003250988,-0.0017659160601187036,0.023719989015578157,0.006652214297229894,0.026573935305542216,-0.0015596966786476732,,0.02206875009902378,-0.007490894769413105,0.010970226913907916,-0.007937557154318053,-0.0019851488889377185,0.00365680264066819,-0.0020268566997655012,-0.0013888361833120995,0.0059352578419017464,0.030450047559098525,0.0031293765724317774,0.006049019152665421,-0.0019176796017918633,-0.00437688760562183,0.006652214297229894,0.009144853763767774,0.0014703855279031783,0.010050016361307956,-0.0013999415529355114
2015-03-12,-0.00058947005493934,0.0003152640155051459,-0.0009678252401843855,0.0002069972661190388,-0.000531632110579479,0.009464343689584157,-0.002084922615176838,0.00213715802643659,-0.0005590878756609071,0.01473344614389561,,-0.0015343280629743518,0.003372558133309586,-0.0009072928357366403,0.0037394347271780294,-0.00516954520451529,-0.0040503389934966,0.008938275221416974,0.008741406938594614,0.01917060140310355,-0.0033054215329937813,0.014291642314200454,0.01715769752950921,0.012601439598289622,0.004230619190889773,0.00213715802643659,0.0014911879340442987,0.017752924045029185,0.002522676158535415,0.007646638453305621
2015-03-13,0.001708559056162231,0.004152752368604798,0.003269525755568272,-0.02108869603104511,-0.005810147299509002,-0.014763336319703713,0.004637728531750813,-0.0026539158254169303,0.008663219628256435,-0.008153582368254187,,0.00346002905245017,0.0010610152720975947,0.001997856879854528,-0.00245709994790822,0.007713463106104121,-0.022118067570003834,-0.004399958479550961,-0.014613719234275296,-0.0012166718511323585,0.014547835912423226,0.013855990179615297,-0.003638892438718312,-0.0060747110518941825,0.0037049218412372404,-0.0026539158254169303,0.003970473365925828,0.007042584729536475,,-0.0017351387036264295
2015-03-16,0.011269468559202061,0.0025306763267728127,0.01130530321033451,0.020270863276406006,0.005185611984525476,-0.0023011314901368565,0.01011887040204618,0.008912860536944681,0.022359106635958872,0.0128517315867548,,0.009827189785605159,0.0053032247973961825,0.007332051644016472,0.0016226354854290497,0.0007754681863423626,-0.01107577275021571,0.011854032787707865,-0.0016882552108930973,,0.048936453309259456,-0.00042533222535279475,0.006200605375193553,0.013533671143615344,0.00047558860475880856,0.008912860536944681,0.008853251866223105,0.022649291817682462,,-0.006935695606889595
2015-03-17,-0.007288727601326648,-0.00912214982007652,-0.009176576240566593,0.023465463761695716,0.029417785784474286,0.01050260063656888,-0.006368101187588672,0.0024019831706264066,-0.015357858513566575,-0.007138946776391704,,-0.007532162484451859,-0.002006741063307502,-0.007791535937150724,0.0007141936442279218,0.021425771735310146,0.0011429419060351746,0.0016067338084262799,0.010442238339086678,,0.02239104828772991,0.009920962917772901,0.0019761174907585604,-0.0033201736486771134,-0.0010132533916329513,0.0024019831706264066,-0.004175595715778707,0.015522545282465022,,0.002788870447101555
2015-03-18,0.004510540103283235,-0.007478454765314079,-0.0021306790499934338,-0.0011033865330937248,0.02467932783136124,-0.003976204190800726,0.0008927835231093484,0.0042756113031512865,-0.004847742847583295,0.012723870026216373,,0.0006780243602810708,0.009145448332299088,0.001985871707408806,-0.0047805152388849,-0.000719284586776884,0.01267616895798441,0.009195046893155317,-0.004287301231876134,0.0136995680107344,0.026212898306994796,0.005529684056181421,0.007977616994881961,0.012158421547431283,-0.009948504582752643,0.0042756113031512865,0.00627606747925494,0.02125531106993937,,0.011949260424282517
2015-03-19,-0.0012484042320398269,0.011435154715842893,0.0017248696684852897,0.02476415117388382,-0.011101191631409386,-0.0053262729516634945,0.000747057479461338,-0.005901525367205543,-0.001960042919494449,-0.006481463159291778,,0.0003741490454246512,0.014461417452678864,0.0037104072398190047,0.007519303619986906,0.004653831362881821,-0.01479672087468056,0.0019165423766231932,-0.0059003669962763225,-0.005471020135869875,-0.011246629614226622,-0.0034751459424939356,0.00217225706982945,-0.004872579185520394,0.002178978367149718,-0.005901525367205543,0.007804490070887166,0.0013893074598048361,0.014123710596637513,0.008629138419431342
2015-03-20,0.006270004510594443,0.007334168900647267,0.008421800360079699,0.007133595835062667,0.019880676688778114,-0.00732673910767099,0.009987742395975004,0.004605382461848975,0.011762754542310046,0.009389209807022581,,0.00771276177964029,-0.003827324762501333,0.029627590749256225,-0.0019782456574904987,-0.0003189696181910554,0.012854745034290172,0.006818399199931324,-0.0073830435643865095,-0.003400490786995092,0.02124491786810788,0.004295427614034469,0.009172346028708506,0.00901275460794673,0.0020445747346772404,0.004605382461848975,0.007269090633286015,0.00978349182379943,,0.001331038282436046
2015-03-23,-0.003145550199807227,0.0015066890185654765,-0.0037760823238015702,0.014975827152708615,-0.0011353358862354957,-0.002443662691213203,-0.006480644184760895,0.0009904569287886526,-0.011921742716201628,-0.0006405313291878043,,-0.005527143010681763,0.004893060780325535,0.0029072994795574163,-0.0010962198806511913,-0.0003190709014110951,-0.015835321963399002,-0.00307370001705953,-0.002333477124643905,-0.00035110643837478397,,0.009925177989951076,-0.0013108601803219415,-0.0017457311460168847,0.0006557397199162731,0.0009904569287886526,-0.0032023111116312878,0.019464672379249696,,0.0008615057124433769
2015-03-24,0.002230963776045815,0.0021086981119034266,0.0036864024524229065,-0.02041267747366908,-0.007744470987131078,-0.0010747306686094635,0.006679123807288786,0.00829698127872127,0.009234369951223469,-0.005790362762809647,,0.004276813298346599,-0.003874752257003323,0.011045334080210965,0.0019403372384774603,0.0023470748063186783,0.009838736772704701,-0.00324093624651493,-0.0009297495744854571,0.0022410449298325376,,-0.002070943188963916,-0.0009883689055565207,-0.006139422015983007,-0.0007982565816086803,0.00829698127872127,-0.007849555366032754,0.000998415548284132,-0.007245342780194492,-0.00270848992195446
2015-03-25,-0.014077706139833123,-0.00565465392572156,-0.005385875501992361,0.007516542816534399,0.006834155244049237,-0.0017715758751447768,-0.013224420402031775,-0.010072037288831109,-0.01169196539078181,-0.01624558755561878,,-0.012283660535120125,0.0052718430655128825,-0.009896937805385817,-0.0077389690733849995,0.0007054399758628239,-0.0019275648451383533,-0.02366693704631459,-0.0014222709629174983,-0.00954003286292134,,0.001661302374646607,-0.023435633826151814,-0.01455890557016498,-0.0021736082055875596,-0.010072037288831109,-0.01123784435773185,-0.008311962564833745,0.0017592555227114535,-0.0065590122319103975
2015-03-26,-0.010719265802642179,-0.016553071499643756,-0.011214564330771969,-0.01411755519572647,-0.02464422075668171,-0.02327312018408964,-0.0029157865914303596,-0.00399216207209019,-0.0018238551028656076,-0.002274938913229852,,-0.00525731530793625,-0.0012699811769694776,-0.0009507784603694017,-0.006787353847374709,-0.00991281588358382,-0.02083567564221603,-0.0026986779396017437,-0.0221139187781,-0.009209074779970149,-0.05695775762349178,-0.013930786119858152,-0.0015074652803656052,-0.002377500246720032,-0.004201227069514987,-0.00399216207209019,-0.011508201670612008,0.005837069987002464,-0.010710847212393975,-0.005038355102128272
2015-03-27,-0.0013158377502296924,-0.006713294401444019,0.0026140525193131194,-0.0072199258524236415,-0.009588770264926848,3.862492604913498e-05,0.005534962688899924,-0.0038601336099158964,0.0020813117755098054,0.0019475754126171345,,0.003813052223159247,-0.00044416963023166645,-0.0023048607841458027,0.005225413503754245,-0.001364612134862674,-0.0065050303577928814,0.005728622348504298,-8.99048764224083e-05,0.009456778538485236,0.012658846532144363,-0.009526328746528954,0.006834506829069254,0.0023685617450666884,0.0036138288926738996,-0.0038601336099158964,0.00011117686917119667,0.002444525757996754,,-0.011996979827297513
2015-03-30,0.0184464430796721,0.020754781032584057,0.013491086859824789,0.015945519043751643,0.02291645872841601,0.018836283888325225,0.009825063749800519,0.006481056241116025,0.018341222949596357,0.01488485572906394,,0.012312075572461547,0.01506644288484505,0.008899593478854379,0.007745578807397458,0.005069803817991706,0.026273370693013203,0.011494008351451694,0.01809041730724437,0.0065277872265766266,0.027407658996770404,0.00652141135125511,0.014019569757849886,0.012236644843459649,-0.005630091130375294,0.006481056241116025,0.013063235741943412,0.025865534077377978,,0.001909819578163229
2015-03-31,-0.01067334690139943,-0.002507746139271965,-0.009854058031225334,-0.016280541224569258,-0.0018148820326678765,-0.0006566068535651272,-0.009812075649108904,-0.00040245766431267296,-0.009915583912328944,-0.011136401180686708,,-0.009607150661723044,0.0018415314664293036,-0.0006938963380761263,0.01471301852915458,0.005413681399808112,0.008271178964571817,-0.009410939507148235,-0.0001530568903414451,-0.004508973657988923,-0.010816257330837407,-0.010530417841196672,-0.00399906885359011,-0.008795774737306231,0.0021816805063678154,-0.00040245766431267296,-0.007954552234559679,-0.01021219949716927,0.0035989476229599557,0.006781263786062223
2015-04-01,0.0012872744628243905,0.012642332972213668,0.004509087581628202,0.004483833461148356,0.022913000977517108,0.01082537768829966,0.005677815104405418,0.0026974995266050602,0.002942458717326618,-0.004384503298036207,,0.004438796343321501,0.007303328131461161,0.004227044088912865,-0.009387691580062123,-0.00616359280424872,0.021965568887736528,-0.004213509307099976,0.011217759981156518,0.010935678631897058,0.021633683962950154,-0.008962902979732025,-0.0008461720691559255,-0.003965371670782637,0.00027251399749259243,0.0026974995266050602,0.0009069246043535525,0.016647999380973715,0.00311233196439439,-0.00821788593746059
