Date,Open,High,Low,Close,Adj Close,Volume
2015-01-22,1618.680054,1676.369995,1618.540039,1666.560059,1666.560059,0
2015-01-23,1667.989990,1700.770020,1662.119995,1671.800049,1671.800049,0
2015-01-26,1670.229980,1670.300049,1622.140015,1642.369995,1642.369995,0
2015-01-27,1642.310059,1681.439941,1614.920044,1673.920044,1673.920044,0
2015-01-28,1675.300049,1706.290039,1643.420044,1647.709961,1647.709961,0
2015-01-29,1647.109985,1675.500000,1639.650024,1639.650024,1639.650024,0
2015-01-30,1640.560059,1664.729980,1631.670044,1647.689941,1647.689941,0
2015-02-02,1647.739990,1655.510010,1616.319946,1625.310059,1625.310059,0
2015-02-03,1626.650024,1667.510010,1626.650024,1654.359985,1654.359985,0
2015-02-04,1655.500000,1664.560059,1643.239990,1656.020020,1656.020020,0
2015-02-05,1654.969971,1698.760010,1642.520020,1696.060059,1696.060059,0
2015-02-06,1696.959961,1762.359985,1696.959961,1755.449951,1755.449951,0
2015-02-09,1755.699951,1829.660034,1740.579956,1748.550049,1748.550049,0
2015-02-10,1748.020020,1774.060059,1729.839966,1742.349976,1742.349976,0
2015-02-11,1744.859985,1787.760010,1744.859985,1763.599976,1763.599976,0
2015-02-12,1764.239990,1816.599976,1748.020020,1802.800049,1802.800049,0
2015-02-13,1802.880005,1839.709961,1802.880005,1838.180054,1838.180054,0
2015-02-16,1838.209961,1848.130005,1785.670044,1800.589966,1800.589966,0
2015-02-17,1800.920044,1842.489990,1781.819946,1793.819946,1793.819946,0
2015-02-18,1795.829956,1833.050049,1795.829956,1809.670044,1809.670044,0
2015-02-19,1809.670044,1819.829956,1757.400024,1797.869995,1797.869995,0
2015-02-20,1797.880005,1808.930054,1780.030029,1792.699951,1792.699951,0
2015-02-24,1786.489990,1786.489990,1755.030029,1772.160034,1772.160034,0
2015-02-25,1772.400024,1773.729980,1727.699951,1746.229980,1746.229980,0
2015-02-26,1746.790039,1769.479980,1735.390015,1760.660034,1760.660034,0
2015-02-27,1760.670044,1769.209961,1741.079956,1758.969971,1758.969971,0
2015-03-02,1759.250000,1789.540039,1759.250000,1783.339966,1783.339966,0
2015-03-03,1783.439941,1825.739990,1769.630005,1807.699951,1807.699951,0
2015-03-04,1807.709961,1816.209961,1756.359985,1759.349976,1759.349976,0
2015-03-05,1760.670044,1791.969971,1746.089966,1760.550049,1760.550049,0
2015-03-06,1761.290039,1766.800049,1723.219971,1728.550049,1728.550049,0
2015-03-10,1726.859985,1726.859985,1663.890015,1665.380005,1665.380005,0
2015-03-11,1665.410034,1692.310059,1655.609985,1671.469971,1671.469971,0
2015-03-12,1671.709961,1680.780029,1656.369995,1664.699951,1664.699951,0
2015-03-13,1664.589966,1668.949951,1621.949951,1627.880005,1627.880005,0
2015-03-16,1626.770020,1636.140015,1609.849976,1609.849976,1609.849976,0
2015-03-17,1609.959961,1627.540039,1604.270020,1611.689941,1611.689941,0
2015-03-18,1611.739990,1640.199951,1611.739990,1632.119995,1632.119995,0
2015-03-19,1634.770020,1652.680054,1607.489990,1607.969971,1607.969971,0
2015-03-20,1607.969971,1640.800049,1599.670044,1628.640015,1628.640015,0
2015-03-23,1629.290039,1638.819946,1597.640015,1602.849976,1602.849976,0
2015-03-24,1602.329956,1623.849976,1590.619995,1618.619995,1618.619995,0
2015-03-25,1618.619995,1625.989990,1595.900024,1615.500000,1615.500000,0
2015-03-26,1615.540039,1633.209961,1574.260010,1581.839966,1581.839966,0
2015-03-27,1581.839966,1594.310059,1569.689941,1571.550049,1571.550049,0
2015-03-30,1571.770020,1615.550049,1571.670044,1612.839966,1612.839966,0
