Date,Open,High,Low,Close,Adj Close,Volume
2015-01-22,8676.089844,8821.429688,8676.089844,8774.660156,8774.660156,0
2015-01-23,8722.509766,8756.750000,8664.089844,8737.589844,8737.589844,0
2015-01-26,8737.589844,8808.769531,8628.980469,8808.769531,8808.769531,0
2015-01-27,8803.530273,9022.660156,8725.230469,9014.509766,9014.509766,0
2015-01-28,8911.990234,8911.990234,8686.200195,8772.519531,8772.519531,0
2015-01-29,8773.429688,8773.429688,8449.179688,8485.280273,8485.280273,0
2015-01-30,8489.879883,8521.610352,8256.360352,8490.459961,8490.459961,0
2015-02-02,8489.879883,8521.610352,8256.360352,8490.459961,8490.459961,0
2015-02-03,8638.019531,9068.639648,8638.019531,9022.320313,9022.320313,0
2015-02-04,9064.530273,9064.530273,8908.959961,8957.690430,8957.690430,0
2015-02-05,8967.250000,9149.540039,8949.900391,9101.759766,9101.759766,0
2015-02-06,9099.500000,9116.879883,8931.259766,9008.580078,9008.580078,0
2015-02-09,8978.280273,9158.299805,8961.929688,9119.950195,9119.950195,0
2015-02-10,9119.950195,9168.469727,8977.559570,9017.019531,9017.019531,0
2015-02-11,9002.240234,9126.440430,8985.240234,9118.450195,9118.450195,0
2015-02-12,9137.389648,9356.000000,9137.389648,9322.540039,9322.540039,0
2015-02-13,9382.639648,9574.169922,9382.639648,9562.230469,9562.230469,0
2015-02-18,9568.910156,9667.929688,9498.530273,9513.160156,9513.160156,0
2015-02-19,9508.790039,9508.790039,9233.480469,9388.580078,9388.580078,0
2015-02-20,9390.879883,9485.309570,9280.799805,9436.740234,9436.740234,0
2015-02-23,9442.370117,9525.339844,9356.740234,9509.570313,9509.570313,0
2015-02-24,9509.570313,9665.709961,9484.000000,9644.259766,9644.259766,0
2015-02-25,9652.150391,9652.150391,9449.740234,9564.330078,9564.330078,0
2015-02-26,9607.500000,9609.139648,9328.589844,9334.769531,9334.769531,0
2015-02-27,9411.750000,9607.660156,9366.309570,9601.610352,9601.610352,0
2015-03-02,9604.860352,9676.690430,9563.309570,9575.349609,9575.349609,0
2015-03-03,9632.849609,9706.419922,9616.589844,9682.110352,9682.110352,0
2015-03-04,9668.769531,9691.400391,9524.019531,9668.370117,9668.370117,0
2015-03-05,9684.280273,9939.440430,9652.969727,9939.440430,9939.440430,0
2015-03-06,9947.320313,10005.969727,9899.480469,9928.730469,9928.730469,0
